customer_id,declared_monthly_income,employment_type,city_tier
5313,30754.14,Self_Employed,Tier_1
5314,39696.28,Self_Employed,Tier_2
5315,24746.49,Gig,Tier_3
5316,38438.15,Salaried,Tier_1
5317,24409.63,Self_Employed,Tier_1
5318,36015.16,Self_Employed,Tier_1
5319,36256.65,Self_Employed,Tier_1
5320,43241.73,Salaried,Tier_3
5321,41339.69,Salaried,Tier_2
5322,32809.65,Salaried,Tier_3
5323,46505.19,Salaried,Tier_2
5324,39892.73,Self_Employed,Tier_1
5325,41190.36,Salaried,Tier_2
5326,39944.91,Salaried,Tier_3
5327,33340.18,Self_Employed,Tier_2
5328,39960.22,Self_Employed,Tier_1
5329,42280.3,Self_Employed,Tier_1
5330,22277.94,Self_Employed,Tier_1
5331,33151.15,Self_Employed,Tier_2
5332,35705.48,Self_Employed,Tier_1
5333,41537.02,Salaried,Tier_3
5334,39546.49,Gig,Tier_2
5335,23826.07,Gig,Tier_1
5336,33518.34,Self_Employed,Tier_3
5337,36924.8,Salaried,Tier_2
5338,35190.83,Salaried,Tier_1
5339,27222.51,Gig,Tier_1
5340,44624.81,Salaried,Tier_2
5341,28515.48,Self_Employed,Tier_1
5342,42566.89,Salaried,Tier_2
5343,29788.59,Salaried,Tier_1
5344,32947.96,Self_Employed,Tier_1
5345,35034.6,Self_Employed,Tier_3
5346,50049.16,Salaried,Tier_3
5347,27801.58,Gig,Tier_2
5348,26792.54,Salaried,Tier_2
5349,28006.67,Salaried,Tier_1
5350,38306.27,Self_Employed,Tier_2
5351,43682.63,Salaried,Tier_1
5352,41379.1,Self_Employed,Tier_1
5353,41005.42,Salaried,Tier_1
5354,48460.34,Self_Employed,Tier_2
5355,33143.68,Self_Employed,Tier_1
5356,46054.2,Self_Employed,Tier_2
5357,30207.91,Salaried,Tier_3
5358,22760.42,Gig,Tier_2
5359,29157.75,Salaried,Tier_1
5360,35526.39,Self_Employed,Tier_3
5361,39722.43,Salaried,Tier_3
5362,40684.61,Salaried,Tier_1
5363,30495.07,Gig,Tier_1
5364,22579.57,Gig,Tier_1
5365,36287.83,Self_Employed,Tier_2
5366,24522.98,Self_Employed,Tier_1
5367,50269.06,Self_Employed,Tier_1
5368,35267.37,Self_Employed,Tier_1
5369,37066.68,Salaried,Tier_2
5370,49533.64,Salaried,Tier_2
5371,26819.78,Self_Employed,Tier_3
5372,20995.3,Gig,Tier_3
5373,21230.24,Gig,Tier_3
5374,37389.16,Self_Employed,Tier_3
5375,41884.68,Self_Employed,Tier_2
5376,44657.08,Self_Employed,Tier_2
5377,61147.96,Self_Employed,Tier_2
5378,26503.41,Salaried,Tier_1
5379,43652.41,Salaried,Tier_2
5380,32985.82,Self_Employed,Tier_2
5381,36481.51,Salaried,Tier_2
5382,25041.82,Gig,Tier_3
5383,34547.38,Salaried,Tier_1
5384,53160.72,Self_Employed,Tier_1
5385,45053.78,Salaried,Tier_2
5386,40139.18,Salaried,Tier_1
5387,48106.09,Salaried,Tier_1
5388,30924.83,Salaried,Tier_3
5389,26023.65,Self_Employed,Tier_1
5390,26932.19,Salaried,Tier_2
5391,35803.51,Salaried,Tier_2
5392,40970.19,Salaried,Tier_2
5393,30822.87,Gig,Tier_3
5394,31194.74,Gig,Tier_3
5395,18711.55,Gig,Tier_2
5396,44818.93,Salaried,Tier_2
5397,31917.02,Gig,Tier_3
5398,35864.43,Gig,Tier_1
5399,28643.43,Salaried,Tier_3
5400,41868.95,Salaried,Tier_2
5401,20497.88,Gig,Tier_1
5402,37616.06,Salaried,Tier_3
5403,43206.19,Salaried,Tier_2
5404,40546.56,Salaried,Tier_1
5405,30336.14,Self_Employed,Tier_3
5406,40037.64,Salaried,Tier_2
5407,30810.79,Salaried,Tier_3
5408,39202.14,Gig,Tier_1
5409,36152.44,Self_Employed,Tier_3
5410,48066.95,Self_Employed,Tier_3
5411,33261.21,Self_Employed,Tier_3
5412,36858.54,Salaried,Tier_3
5413,31122.32,Self_Employed,Tier_1
5414,37009.39,Gig,Tier_2
5415,31615.12,Self_Employed,Tier_1
5416,43867.57,Salaried,Tier_1
5417,37705.29,Salaried,Tier_2
5418,28144.22,Salaried,Tier_2
5419,25437.49,Gig,Tier_1
5420,32925.35,Salaried,Tier_1
5421,40203.42,Salaried,Tier_2
5422,27286.33,Self_Employed,Tier_2
5423,45555.85,Salaried,Tier_1
5424,39453.54,Salaried,Tier_2
5425,38934.42,Salaried,Tier_2
5426,35247.14,Gig,Tier_3
5427,46675.16,Self_Employed,Tier_1
5428,39879.41,Salaried,Tier_1
5429,31059.2,Self_Employed,Tier_1
5430,15808.24,Gig,Tier_2
5431,24511.6,Gig,Tier_1
5432,32445.09,Self_Employed,Tier_1
5433,40642.34,Salaried,Tier_2
5434,37929.12,Salaried,Tier_1
5435,44127.6,Salaried,Tier_1
5436,36322.1,Salaried,Tier_3
5437,39657.75,Salaried,Tier_1
5438,48655.89,Self_Employed,Tier_1
5439,42050.95,Salaried,Tier_2
5440,39639.77,Salaried,Tier_2
5441,36388.33,Salaried,Tier_2
5442,24934.15,Gig,Tier_1
5443,23195.09,Gig,Tier_1
5444,33130.94,Self_Employed,Tier_1
5445,44800.99,Self_Employed,Tier_1
5446,28224.89,Gig,Tier_3
5447,31901.36,Salaried,Tier_2
5448,53913.52,Self_Employed,Tier_3
5449,40879.69,Self_Employed,Tier_1
5450,25337.51,Self_Employed,Tier_1
5451,37348.91,Salaried,Tier_1
5452,40665.32,Salaried,Tier_2
5453,50227.55,Salaried,Tier_1
5454,28026.99,Self_Employed,Tier_1
5455,45856.24,Salaried,Tier_2
5456,48396.92,Salaried,Tier_2
5457,32342.11,Self_Employed,Tier_3
5458,38334.92,Salaried,Tier_2
5459,33782.14,Salaried,Tier_2
5460,38779.23,Salaried,Tier_3
5461,39780.46,Salaried,Tier_2
5462,43957.9,Salaried,Tier_1
5463,38721.47,Gig,Tier_2
5464,31267.14,Self_Employed,Tier_2
5465,28196.05,Salaried,Tier_3
5466,39872.53,Salaried,Tier_1
5467,41761.23,Salaried,Tier_2
5468,41496.51,Salaried,Tier_3
5469,27386.61,Gig,Tier_3
5470,30998.02,Gig,Tier_2
5471,49092.67,Salaried,Tier_3
5472,33053.87,Gig,Tier_2
5473,37759.79,Salaried,Tier_2
5474,25998.42,Gig,Tier_3
5475,28641.18,Gig,Tier_3
5476,49820.44,Salaried,Tier_3
5477,36350.29,Self_Employed,Tier_1
5478,39881.23,Salaried,Tier_3
5479,26141.49,Gig,Tier_1
5480,47890.85,Self_Employed,Tier_3
5481,51759.02,Salaried,Tier_1
5482,42703.68,Salaried,Tier_1
5483,30662.18,Gig,Tier_1
5484,40220.7,Salaried,Tier_1
5485,25694.16,Salaried,Tier_1
5486,44470.91,Salaried,Tier_2
5487,31073.33,Gig,Tier_1
5488,42570.05,Salaried,Tier_1
5489,35731.23,Salaried,Tier_2
5490,34539.89,Self_Employed,Tier_3
5491,34300.78,Self_Employed,Tier_3
5492,47194.61,Self_Employed,Tier_3
5493,37727.44,Salaried,Tier_1
5494,56743.94,Self_Employed,Tier_1
5495,41877.76,Self_Employed,Tier_3
5496,19794.54,Gig,Tier_2
5497,39228.72,Salaried,Tier_1
5498,36089.95,Salaried,Tier_2
5499,18250.56,Self_Employed,Tier_2
5500,49596.83,Salaried,Tier_2
5501,44328.28,Self_Employed,Tier_1
5502,43199.24,Salaried,Tier_3
5503,39488.63,Self_Employed,Tier_3
5504,18943.86,Gig,Tier_2
5505,37098.3,Salaried,Tier_1
5506,45050.68,Salaried,Tier_2
5507,33692.68,Salaried,Tier_2
5508,24809.38,Salaried,Tier_1
5509,38637.36,Salaried,Tier_3
5510,39149.45,Salaried,Tier_3
5511,40813.38,Salaried,Tier_1
5512,44556.67,Self_Employed,Tier_3
5513,43825.63,Salaried,Tier_1
5514,40328.93,Self_Employed,Tier_1
5515,39564.25,Gig,Tier_3
5516,30886.18,Salaried,Tier_1
5517,42541.24,Self_Employed,Tier_1
5518,43759.23,Salaried,Tier_2
5519,20083.5,Gig,Tier_2
5520,24474.16,Self_Employed,Tier_1
5521,35524.35,Salaried,Tier_2
5522,32046.13,Self_Employed,Tier_3
5523,44520.52,Salaried,Tier_1
5524,36312.77,Salaried,Tier_1
5525,30292.86,Self_Employed,Tier_1
5526,32495.3,Self_Employed,Tier_3
5527,48067.69,Self_Employed,Tier_1
5528,38117.39,Self_Employed,Tier_1
5529,38924.49,Salaried,Tier_3
5530,37009.95,Self_Employed,Tier_1
5531,40336.48,Gig,Tier_2
5532,35504.97,Salaried,Tier_1
5533,47893.05,Salaried,Tier_1
5534,41262.98,Salaried,Tier_1
5535,28716.64,Gig,Tier_2
5536,55005.4,Salaried,Tier_1
5537,33666.16,Salaried,Tier_3
5538,34816.83,Self_Employed,Tier_1
5539,32605.41,Salaried,Tier_1
5540,45714.77,Salaried,Tier_2
5541,53202.7,Self_Employed,Tier_1
5542,50019.54,Salaried,Tier_2
5543,47343.69,Salaried,Tier_1
5544,38814.28,Salaried,Tier_2
5545,34712.83,Self_Employed,Tier_2
5546,29972.98,Salaried,Tier_3
5547,56322.86,Self_Employed,Tier_1
5548,33751.82,Gig,Tier_3
5549,33572.39,Self_Employed,Tier_2
5550,47968.34,Salaried,Tier_1
5551,34163.41,Salaried,Tier_1
5552,33252.98,Gig,Tier_2
5553,28618.97,Gig,Tier_1
5554,35109.42,Gig,Tier_1
5555,29491.41,Gig,Tier_2
5556,31294.43,Salaried,Tier_1
5557,30604.61,Gig,Tier_1
5558,47439.78,Self_Employed,Tier_3
5559,29766.27,Gig,Tier_2
5560,44650.69,Salaried,Tier_1
5561,33726.82,Salaried,Tier_1
5562,37763.65,Self_Employed,Tier_3
5563,36252.94,Salaried,Tier_3
5564,44481.89,Salaried,Tier_2
5565,38283.42,Self_Employed,Tier_2
5566,44210.66,Self_Employed,Tier_3
5567,46526.26,Salaried,Tier_2
5568,44224.57,Self_Employed,Tier_3
5569,40458.07,Self_Employed,Tier_1
5570,34010.73,Salaried,Tier_1
5571,39983.28,Salaried,Tier_1
5572,36801.46,Salaried,Tier_2
5573,27247.49,Gig,Tier_1
5574,37752.8,Salaried,Tier_1
5575,34120.45,Salaried,Tier_1
5576,28255.97,Salaried,Tier_2
5577,24654.86,Gig,Tier_2
5578,39740.42,Self_Employed,Tier_1
5579,31910.94,Salaried,Tier_3
5580,40094.09,Salaried,Tier_1
5581,51401.61,Salaried,Tier_2
5582,46138.34,Salaried,Tier_2
5583,49861.25,Salaried,Tier_2
5584,41520.15,Self_Employed,Tier_1
5585,47005.06,Salaried,Tier_3
5586,24208.28,Gig,Tier_2
5587,32200.94,Self_Employed,Tier_1
5588,23565.16,Salaried,Tier_3
5589,47116.87,Salaried,Tier_1
5590,49241.94,Salaried,Tier_2
5591,36680.94,Salaried,Tier_2
5592,38476.29,Salaried,Tier_1
5593,35476.83,Salaried,Tier_3
5594,42295.92,Salaried,Tier_3
5595,48124.39,Self_Employed,Tier_2
5596,29543.37,Salaried,Tier_3
5597,42456.63,Salaried,Tier_2
5598,27786.63,Gig,Tier_1
5599,40680.37,Salaried,Tier_3
5600,42130.95,Self_Employed,Tier_1
5601,38870.79,Salaried,Tier_3
5602,37067.72,Self_Employed,Tier_2
5603,38716.75,Salaried,Tier_3
5604,45821.9,Salaried,Tier_2
5605,42512.56,Salaried,Tier_1
5606,41323.5,Salaried,Tier_3
5607,19832.39,Gig,Tier_3
5608,37728.52,Salaried,Tier_2
5609,45392.01,Salaried,Tier_3
5610,40226.18,Salaried,Tier_2
5611,35276.25,Gig,Tier_2
5612,44132.09,Gig,Tier_1
5613,46231.64,Salaried,Tier_2
5614,40558.95,Salaried,Tier_2
5615,36934.06,Salaried,Tier_3
5616,24678.7,Salaried,Tier_2
5617,28652.92,Gig,Tier_2
5618,35065.89,Self_Employed,Tier_2
5619,42342.2,Salaried,Tier_2
5620,28768.76,Gig,Tier_2
5621,35116.53,Self_Employed,Tier_3
5622,29323.61,Salaried,Tier_1
5623,29540.29,Self_Employed,Tier_2
5624,42859.91,Salaried,Tier_1
5625,53443.17,Self_Employed,Tier_3
5626,37122.27,Self_Employed,Tier_2
5627,32622.49,Gig,Tier_3
5628,45714.87,Salaried,Tier_1
5629,23512.85,Gig,Tier_1
5630,32934.51,Gig,Tier_3
5631,35557.06,Salaried,Tier_1
5632,36918.6,Gig,Tier_1
5633,40908.42,Salaried,Tier_1
5634,40686.07,Self_Employed,Tier_3
5635,30956.61,Self_Employed,Tier_3
5636,44363.29,Self_Employed,Tier_1
5637,56762.42,Self_Employed,Tier_1
5638,21936.71,Gig,Tier_1
5639,37961.45,Salaried,Tier_3
5640,41389.64,Salaried,Tier_1
5641,45077.66,Self_Employed,Tier_3
5642,25523.63,Gig,Tier_3
5643,23001.82,Salaried,Tier_2
5644,48155.14,Salaried,Tier_2
5645,44563.04,Salaried,Tier_3
5646,22313.47,Self_Employed,Tier_2
5647,36354.59,Salaried,Tier_2
5648,52113.64,Self_Employed,Tier_1
5649,48686.78,Salaried,Tier_3
5650,46447.76,Self_Employed,Tier_1
5651,36414.99,Self_Employed,Tier_2
5652,38746.89,Self_Employed,Tier_2
5653,39214.45,Salaried,Tier_1
5654,46769.44,Salaried,Tier_3
5655,30117.42,Self_Employed,Tier_1
5656,35165.2,Salaried,Tier_2
5657,46061.65,Salaried,Tier_3
5658,37600.75,Self_Employed,Tier_1
5659,48270.8,Salaried,Tier_2
5660,35970.93,Salaried,Tier_3
5661,39671.33,Salaried,Tier_1
5662,34465.52,Salaried,Tier_1
5663,40044.18,Salaried,Tier_3
5664,24693.08,Self_Employed,Tier_2
5665,33611.3,Self_Employed,Tier_3
5666,31382.48,Salaried,Tier_1
5667,44163.54,Salaried,Tier_1
5668,44299.54,Salaried,Tier_1
5669,16157.9,Gig,Tier_1
5670,50004.97,Self_Employed,Tier_2
5671,54984.49,Salaried,Tier_1
5672,38414.06,Self_Employed,Tier_2
5673,36153.31,Salaried,Tier_1
5674,56945.98,Salaried,Tier_2
5675,32086.19,Salaried,Tier_1
5676,40120.64,Salaried,Tier_2
5677,41077.73,Salaried,Tier_2
5678,50106.33,Self_Employed,Tier_3
5679,42158.43,Salaried,Tier_2
5680,37008.2,Salaried,Tier_1
5681,34292.89,Salaried,Tier_3
5682,37949.07,Salaried,Tier_1
5683,21944.58,Gig,Tier_2
5684,40286.95,Salaried,Tier_2
5685,36614.82,Salaried,Tier_3
5686,31035.77,Salaried,Tier_3
5687,47530.87,Salaried,Tier_1
5688,37013.96,Salaried,Tier_1
5689,26586.77,Self_Employed,Tier_3
5690,36485.67,Self_Employed,Tier_1
5691,40410.23,Salaried,Tier_3
5692,16028.27,Gig,Tier_3
5693,32653.18,Gig,Tier_3
5694,28575.58,Self_Employed,Tier_1
5695,50266.17,Salaried,Tier_2
5696,43143.76,Salaried,Tier_1
5697,37600.6,Salaried,Tier_1
5698,31293.49,Self_Employed,Tier_2
5699,37055.29,Self_Employed,Tier_3
5700,34902.33,Gig,Tier_1
5701,37770.55,Self_Employed,Tier_1
5702,38697.05,Salaried,Tier_2
5703,38525.33,Self_Employed,Tier_2
5704,36376.85,Salaried,Tier_2
5705,37940.76,Salaried,Tier_1
5706,19227.87,Self_Employed,Tier_2
5707,45842.36,Salaried,Tier_1
5708,32390.38,Gig,Tier_1
5709,23812.35,Gig,Tier_2
5710,51392.41,Salaried,Tier_1
5711,38783.15,Self_Employed,Tier_2
5712,33783.14,Salaried,Tier_2
5713,45710.64,Self_Employed,Tier_1
5714,41582.43,Self_Employed,Tier_1
5715,42367.48,Salaried,Tier_1
5716,37445.47,Salaried,Tier_2
5717,42702.97,Salaried,Tier_2
5718,35644.18,Self_Employed,Tier_2
5719,34447.53,Gig,Tier_1
5720,15000.0,Gig,Tier_3
5721,37396.76,Salaried,Tier_3
5722,53499.4,Self_Employed,Tier_2
5723,35397.6,Salaried,Tier_3
5724,32565.46,Self_Employed,Tier_2
5725,37312.23,Salaried,Tier_2
5726,27066.74,Self_Employed,Tier_3
5727,26750.32,Salaried,Tier_3
5728,38616.48,Salaried,Tier_1
5729,39222.73,Self_Employed,Tier_1
5730,39684.97,Salaried,Tier_3
5731,28840.97,Gig,Tier_2
5732,40258.25,Salaried,Tier_3
5733,46137.05,Salaried,Tier_1
5734,38857.32,Salaried,Tier_2
5735,36555.5,Salaried,Tier_3
5736,38313.25,Salaried,Tier_2
5737,43214.12,Self_Employed,Tier_1
5738,50708.24,Self_Employed,Tier_3
5739,36231.14,Salaried,Tier_2
5740,40593.6,Salaried,Tier_2
5741,42030.14,Salaried,Tier_1
5742,29066.8,Self_Employed,Tier_2
5743,40122.5,Salaried,Tier_1
5744,24808.94,Self_Employed,Tier_3
5745,15847.6,Gig,Tier_2
5746,42200.48,Salaried,Tier_3
5747,26929.0,Gig,Tier_2
5748,39820.52,Self_Employed,Tier_3
5749,39892.63,Salaried,Tier_3
5750,34141.6,Salaried,Tier_3
5751,39728.47,Salaried,Tier_1
5752,32601.39,Salaried,Tier_1
5753,50518.75,Self_Employed,Tier_2
5754,31864.18,Salaried,Tier_1
5755,38825.29,Salaried,Tier_3
5756,33746.37,Salaried,Tier_3
5757,43422.53,Salaried,Tier_3
5758,27348.55,Gig,Tier_3
5759,36888.0,Salaried,Tier_2
5760,45119.21,Salaried,Tier_2
5761,40176.58,Salaried,Tier_1
5762,43099.87,Salaried,Tier_3
5763,34112.04,Salaried,Tier_2
5764,31571.1,Salaried,Tier_1
5765,38964.87,Self_Employed,Tier_3
5766,38086.92,Salaried,Tier_1
5767,43758.61,Salaried,Tier_2
5768,37280.82,Self_Employed,Tier_2
5769,31640.6,Gig,Tier_1
5770,23389.56,Self_Employed,Tier_2
5771,45107.5,Gig,Tier_2
5772,39014.55,Salaried,Tier_2
5773,44185.52,Salaried,Tier_1
5774,30475.17,Self_Employed,Tier_1
5775,41848.06,Salaried,Tier_3
5776,32182.93,Salaried,Tier_1
5777,42068.61,Self_Employed,Tier_1
5778,34796.23,Self_Employed,Tier_2
5779,40175.14,Salaried,Tier_1
5780,44187.84,Salaried,Tier_1
5781,32604.76,Salaried,Tier_1
5782,31839.57,Self_Employed,Tier_3
5783,42743.95,Salaried,Tier_2
5784,52589.33,Salaried,Tier_1
5785,36757.26,Self_Employed,Tier_1
5786,43320.23,Self_Employed,Tier_2
5787,39358.17,Salaried,Tier_3
5788,45537.96,Gig,Tier_2
5789,16022.23,Gig,Tier_1
5790,40567.73,Salaried,Tier_2
5791,30246.74,Salaried,Tier_2
5792,15440.86,Self_Employed,Tier_1
5793,40677.16,Self_Employed,Tier_1
5794,40836.99,Salaried,Tier_2
5795,38290.98,Salaried,Tier_2
5796,39362.84,Salaried,Tier_2
5797,54786.4,Gig,Tier_2
5798,38450.95,Salaried,Tier_2
5799,43060.75,Salaried,Tier_2
5800,32155.72,Self_Employed,Tier_3
5801,41771.4,Salaried,Tier_2
5802,35855.9,Self_Employed,Tier_2
5803,34305.33,Self_Employed,Tier_3
5804,54370.09,Self_Employed,Tier_2
5805,48594.66,Self_Employed,Tier_3
5806,40820.48,Salaried,Tier_3
5807,17262.09,Self_Employed,Tier_3
5808,34750.92,Self_Employed,Tier_3
5809,56218.17,Salaried,Tier_1
5810,38616.03,Salaried,Tier_3
5811,47928.96,Self_Employed,Tier_2
5812,48651.65,Salaried,Tier_2
5813,41313.78,Salaried,Tier_2
5814,30423.61,Self_Employed,Tier_3
5815,25388.13,Salaried,Tier_1
5816,44157.47,Self_Employed,Tier_1
5817,23481.95,Gig,Tier_1
5818,41056.9,Salaried,Tier_2
5819,32501.08,Salaried,Tier_1
5820,35612.86,Self_Employed,Tier_1
5821,40202.31,Salaried,Tier_2
5822,40417.34,Self_Employed,Tier_2
5823,33311.07,Salaried,Tier_3
5824,39575.29,Gig,Tier_1
5825,32627.95,Self_Employed,Tier_1
5826,29953.18,Salaried,Tier_1
5827,37018.79,Self_Employed,Tier_3
5828,38309.38,Self_Employed,Tier_2
5829,31284.72,Gig,Tier_1
5830,48172.79,Salaried,Tier_1
5831,38581.31,Salaried,Tier_1
5832,39282.28,Salaried,Tier_1
5833,21174.52,Gig,Tier_1
5834,44923.32,Salaried,Tier_1
5835,31474.47,Gig,Tier_2
5836,26639.78,Gig,Tier_1
5837,28571.95,Salaried,Tier_2
5838,50999.71,Self_Employed,Tier_1
5839,32633.92,Salaried,Tier_1
5840,36452.33,Salaried,Tier_1
5841,32866.76,Gig,Tier_1
5842,32820.65,Salaried,Tier_3
5843,24558.41,Self_Employed,Tier_1
5844,18884.47,Self_Employed,Tier_1
5845,44325.98,Salaried,Tier_2
5846,33093.32,Self_Employed,Tier_1
5847,57563.62,Salaried,Tier_3
5848,29050.8,Self_Employed,Tier_1
5849,34471.29,Salaried,Tier_1
5850,36607.64,Salaried,Tier_1
5851,31945.08,Gig,Tier_2
5852,26238.37,Gig,Tier_1
5853,34898.66,Gig,Tier_3
5854,34128.47,Salaried,Tier_3
5855,31710.45,Salaried,Tier_3
5856,29210.71,Salaried,Tier_2
5857,26658.55,Salaried,Tier_2
5858,25855.45,Gig,Tier_1
5859,35291.18,Self_Employed,Tier_1
5860,36211.38,Salaried,Tier_1
5861,49190.65,Self_Employed,Tier_1
5862,47368.18,Salaried,Tier_2
5863,34986.77,Self_Employed,Tier_1
5864,15648.63,Gig,Tier_3
5865,32899.65,Self_Employed,Tier_1
5866,36401.07,Salaried,Tier_1
5867,36057.19,Salaried,Tier_3
5868,24418.25,Gig,Tier_2
5869,24772.3,Gig,Tier_1
5870,26907.67,Gig,Tier_1
5871,36186.75,Salaried,Tier_2
5872,41249.94,Salaried,Tier_2
5873,32882.95,Gig,Tier_1
5874,34536.13,Salaried,Tier_3
5875,47626.39,Salaried,Tier_3
5876,34119.63,Salaried,Tier_3
5877,17057.6,Gig,Tier_1
5878,42284.67,Salaried,Tier_2
5879,30643.33,Self_Employed,Tier_1
5880,41927.75,Salaried,Tier_3
5881,25577.99,Salaried,Tier_3
5882,48354.74,Salaried,Tier_2
5883,35378.35,Gig,Tier_3
5884,24495.71,Self_Employed,Tier_1
5885,24691.01,Self_Employed,Tier_2
5886,50033.6,Salaried,Tier_2
5887,24100.96,Gig,Tier_1
5888,30492.34,Self_Employed,Tier_1
5889,17605.53,Self_Employed,Tier_2
5890,37895.33,Salaried,Tier_2
5891,28178.24,Gig,Tier_1
5892,44292.96,Salaried,Tier_1
5893,18807.37,Gig,Tier_1
5894,30878.28,Salaried,Tier_1
5895,42705.78,Salaried,Tier_3
5896,46040.38,Salaried,Tier_1
5897,30573.09,Salaried,Tier_2
5898,46489.08,Salaried,Tier_3
5899,38337.88,Self_Employed,Tier_2
5900,47826.25,Self_Employed,Tier_3
5901,37368.02,Self_Employed,Tier_1
5902,24866.33,Salaried,Tier_2
5903,36632.29,Self_Employed,Tier_3
5904,46360.86,Salaried,Tier_3
5905,34637.52,Salaried,Tier_1
5906,37672.21,Salaried,Tier_1
5907,38943.2,Salaried,Tier_1
5908,15000.0,Self_Employed,Tier_1
5909,50028.09,Salaried,Tier_2
5910,34591.75,Salaried,Tier_1
5911,42551.62,Self_Employed,Tier_3
5912,37219.69,Self_Employed,Tier_2
5913,47545.71,Salaried,Tier_2
5914,41654.51,Self_Employed,Tier_1
5915,38590.45,Salaried,Tier_3
5916,22851.88,Gig,Tier_1
5917,36382.81,Gig,Tier_1
5918,15012.47,Gig,Tier_2
5919,43813.01,Self_Employed,Tier_2
5920,28108.6,Self_Employed,Tier_1
5921,49270.55,Self_Employed,Tier_1
5922,40967.8,Salaried,Tier_2
5923,35152.99,Gig,Tier_1
5924,40491.93,Salaried,Tier_2
5925,29485.74,Salaried,Tier_2
5926,34835.63,Salaried,Tier_3
5927,44034.34,Salaried,Tier_2
5928,31333.25,Gig,Tier_1
5929,39447.92,Gig,Tier_2
5930,42419.65,Salaried,Tier_3
5931,22266.38,Gig,Tier_1
5932,23631.49,Gig,Tier_1
5933,40617.5,Salaried,Tier_2
5934,26115.74,Salaried,Tier_2
5935,50040.65,Salaried,Tier_3
5936,41975.72,Self_Employed,Tier_3
5937,47362.21,Salaried,Tier_1
5938,17355.17,Gig,Tier_2
5939,47467.39,Salaried,Tier_1
5940,53388.99,Salaried,Tier_2
5941,26112.09,Self_Employed,Tier_3
5942,44942.62,Self_Employed,Tier_1
5943,30008.88,Gig,Tier_2
5944,17644.53,Gig,Tier_1
5945,33943.07,Gig,Tier_3
5946,45001.62,Salaried,Tier_3
5947,25190.99,Gig,Tier_3
5948,46995.5,Salaried,Tier_1
5949,16665.89,Gig,Tier_1
5950,31031.46,Salaried,Tier_2
5951,40819.58,Salaried,Tier_3
5952,38228.47,Self_Employed,Tier_3
5953,35700.56,Salaried,Tier_2
5954,44857.57,Salaried,Tier_3
5955,42778.05,Self_Employed,Tier_3
5956,36865.11,Gig,Tier_1
5957,36891.77,Self_Employed,Tier_2
5958,43615.48,Salaried,Tier_1
5959,26434.8,Gig,Tier_1
5960,46430.55,Gig,Tier_1
5961,23499.63,Gig,Tier_1
5962,56947.68,Self_Employed,Tier_3
5963,40209.33,Salaried,Tier_2
5964,25620.4,Self_Employed,Tier_3
5965,48208.48,Salaried,Tier_1
5966,40755.41,Salaried,Tier_1
5967,45660.12,Self_Employed,Tier_2
5968,49014.7,Self_Employed,Tier_1
5969,42027.73,Salaried,Tier_2
5970,36446.55,Salaried,Tier_1
5971,37805.71,Gig,Tier_3
5972,40004.53,Salaried,Tier_1
5973,35486.86,Gig,Tier_1
5974,15000.0,Gig,Tier_1
5975,42681.89,Salaried,Tier_2
5976,24891.31,Gig,Tier_2
5977,52879.79,Self_Employed,Tier_3
5978,43738.52,Salaried,Tier_1
5979,31918.86,Gig,Tier_2
5980,42376.79,Self_Employed,Tier_1
5981,22012.47,Gig,Tier_2
5982,42986.05,Gig,Tier_3
5983,51948.22,Salaried,Tier_2
5984,33143.31,Gig,Tier_1
5985,52313.63,Self_Employed,Tier_1
5986,36585.11,Salaried,Tier_2
5987,35217.32,Salaried,Tier_3
5988,30327.4,Gig,Tier_1
5989,42609.65,Salaried,Tier_3
5990,37636.08,Salaried,Tier_2
5991,42839.91,Self_Employed,Tier_2
5992,41838.34,Salaried,Tier_3
5993,29015.24,Self_Employed,Tier_2
5994,34150.34,Gig,Tier_1
5995,45771.75,Self_Employed,Tier_3
5996,41028.82,Salaried,Tier_2
5997,48373.83,Self_Employed,Tier_3
5998,20260.77,Gig,Tier_2
5999,42807.7,Salaried,Tier_3
6000,32978.32,Salaried,Tier_2
6001,21087.35,Gig,Tier_2
6002,36214.41,Salaried,Tier_2
6003,34347.64,Salaried,Tier_3
6004,25616.03,Gig,Tier_2
6005,36072.65,Self_Employed,Tier_3
6006,36697.24,Gig,Tier_2
6007,35109.57,Self_Employed,Tier_2
6008,30486.25,Salaried,Tier_2
6009,46840.41,Salaried,Tier_3
6010,34977.46,Salaried,Tier_3
6011,29530.24,Gig,Tier_2
6012,33572.29,Gig,Tier_1
6013,31596.88,Gig,Tier_1
6014,38753.44,Gig,Tier_1
6015,42874.02,Salaried,Tier_1
6016,34832.14,Salaried,Tier_3
6017,53071.37,Salaried,Tier_3
6018,41166.0,Salaried,Tier_3
6019,36673.94,Self_Employed,Tier_1
6020,45783.55,Salaried,Tier_1
6021,31995.61,Gig,Tier_3
6022,33193.83,Gig,Tier_1
6023,60429.66,Self_Employed,Tier_2
6024,27799.03,Gig,Tier_1
6025,27457.91,Gig,Tier_1
6026,39049.21,Self_Employed,Tier_2
6027,46429.1,Salaried,Tier_2
6028,30960.8,Salaried,Tier_1
6029,28206.66,Salaried,Tier_2
6030,36477.31,Salaried,Tier_3
6031,16928.62,Gig,Tier_3
6032,26601.35,Gig,Tier_1
6033,43015.0,Salaried,Tier_2
