customer_id,average_monthly_account_credit,average_monthly_account_debit,monthly_upi_transaction_count,total_utility_bills,utility_bill_on_time_payment_ratio,missed_utility_bill_count
4238,35135.56,31738.15,120,5.0,0.990862195733053,0.0
4239,49057.58,43681.92,110,4.0,0.8907832482877787,1.0
4240,39572.04,32301.49,110,6.0,0.9264665267055269,0.0
4241,21863.86,19352.42,97,6.0,0.8763182455295412,1.0
4242,45536.73,37758.49,112,2.0,0.970931448275865,0.0
4243,19775.34,17822.54,120,6.0,0.9832647557716144,0.0
4244,19462.99,16365.2,119,5.0,0.9776933258946272,0.0
4245,40579.6,33780.73,108,6.0,0.9150050423045252,1.0
4246,30733.95,28796.05,111,5.0,0.9638010827030171,0.0
4247,39076.94,31268.42,112,3.0,0.8646368754364404,1.0
4248,54550.65,42227.08,100,6.0,0.8560367155928876,1.0
4249,17725.52,15366.41,113,5.0,0.9629854621463141,0.0
4250,39826.69,37590.99,112,5.0,0.9138032911493026,1.0
4251,46470.26,38364.35,108,6.0,0.9993323897109354,0.0
4252,39042.76,29766.48,106,6.0,0.8645881323783299,1.0
4253,41357.98,33825.08,102,6.0,0.978344152230285,0.0
4254,33131.33,28200.94,121,6.0,0.9219974598293488,0.0
4255,42221.63,33033.55,113,6.0,0.9740725293255815,0.0
4256,46229.95,40757.27,121,6.0,0.9725690923255217,0.0
4257,35183.43,33408.42,107,5.0,0.9873988002043116,0.0
4258,48728.27,40948.7,112,6.0,0.8946775016929154,1.0
4259,16683.82,13696.51,104,6.0,0.9924699030193005,0.0
4260,35051.21,29097.44,100,6.0,0.872750044053643,1.0
4261,46091.1,35629.77,111,6.0,0.8622953166390236,1.0
4262,38832.96,35984.74,103,4.0,0.9147423276058524,1.0
4263,45015.01,37495.93,94,6.0,0.9742484452962764,0.0
4264,35339.65,29241.97,112,5.0,0.9210131695950168,0.0
4265,39577.7,34905.08,106,6.0,0.9743930016295771,0.0
4266,42894.53,35963.06,114,6.0,0.9594530208691457,0.0
4267,41464.48,36474.09,106,5.0,0.88141425792084,1.0
4268,20202.26,15399.97,111,5.0,0.9923322437349196,0.0
4269,27680.26,25265.01,95,5.0,0.8591171752944105,1.0
4270,46574.22,43691.32,106,6.0,0.9847419561315692,0.0
4271,37400.61,32903.3,98,6.0,0.8956665173485561,1.0
4272,13734.65,12923.12,108,6.0,0.9250222124746599,0.0
4273,31296.32,24420.1,105,5.0,0.9133527809051102,1.0
4274,33234.28,28099.03,104,3.0,0.8757751835375374,1.0
4275,19729.92,17172.16,118,6.0,0.903722029960254,1.0
4276,39621.51,34325.99,98,6.0,0.8789401654439193,1.0
4277,37248.07,30926.79,111,6.0,0.8805829713190786,1.0
4278,29595.12,24197.47,108,6.0,0.878058525403957,1.0
4279,39482.71,30613.51,103,6.0,0.9233526070519891,0.0
4280,41724.0,34562.01,100,3.0,0.9696897051266973,0.0
4281,52184.2,40835.81,116,4.0,0.9353455050641861,0.0
4282,30410.56,27274.41,110,4.0,0.9839809882826263,0.0
4283,21497.25,17020.8,98,5.0,0.9454816732865086,0.0
4284,46414.12,35354.24,106,6.0,0.9534010173448907,0.0
4285,36024.95,30998.5,101,6.0,0.9501410844590504,0.0
4286,16587.27,14415.1,107,4.0,0.9174188789775611,0.0
4287,33928.06,31362.51,117,6.0,0.9534008233300124,0.0
4288,22744.57,19683.07,115,6.0,0.8604561619703441,1.0
4289,51341.6,42053.71,102,3.0,0.9789777207873495,0.0
4290,43114.59,39260.25,105,6.0,0.9666718215165876,0.0
4291,14376.34,12335.7,104,6.0,0.8867844937347518,1.0
4292,37438.52,28672.52,116,6.0,0.9652048681381123,0.0
4293,30506.73,26332.5,108,6.0,0.8518963902100027,1.0
4294,39021.83,36352.88,112,6.0,0.882586985872132,1.0
4295,49250.44,40841.54,117,5.0,0.8597705858006344,1.0
4296,30735.15,24872.89,101,6.0,0.9670340374926842,0.0
4297,28142.48,21914.38,106,6.0,0.9633811226767581,0.0
4298,40944.09,31948.23,100,4.0,0.9720454035702746,0.0
4299,33810.78,28284.56,123,5.0,0.8506722539988293,1.0
4300,35465.19,30824.07,104,6.0,0.9251849090017612,0.0
4301,36788.7,28184.67,103,5.0,0.9557254296276004,0.0
4302,31591.76,29630.35,109,6.0,0.8733101693108523,1.0
4303,35070.04,31599.04,110,6.0,0.9474686091268937,0.0
4304,16010.93,13886.68,111,6.0,0.8626165148964529,1.0
4305,32078.32,29373.73,100,6.0,0.8771988784156469,1.0
4306,30323.15,23228.66,106,4.0,0.9213695222491901,0.0
4307,36587.3,30929.72,114,6.0,0.9480347729021653,0.0
4308,43426.25,38042.21,99,5.0,0.8718803690430844,1.0
4309,39605.08,36267.58,103,2.0,0.8777834996246406,1.0
4310,37165.24,33697.49,113,6.0,0.8806669550598494,1.0
4311,37374.62,30102.04,105,6.0,0.8858051207048467,1.0
4312,21886.45,20533.34,116,6.0,0.8839830772789437,1.0
4313,42767.34,33139.09,105,5.0,0.9092723662746455,1.0
4314,42690.38,39489.74,119,5.0,0.9480684476255085,0.0
4315,38231.74,36097.95,107,6.0,0.9157047674701704,1.0
4316,24614.32,19332.84,125,6.0,0.9663960863124832,0.0
4317,33200.26,29694.75,91,6.0,0.9578902758922923,0.0
4318,19308.49,14636.94,105,5.0,0.8689790371073614,1.0
4319,39221.08,32596.04,110,6.0,0.8573262434981116,1.0
4320,35104.58,29953.21,111,3.0,0.9816912345999409,0.0
4321,39268.2,34011.33,113,6.0,0.861974659984431,1.0
4322,39085.69,36630.62,97,6.0,0.8722508771079569,1.0
4323,48418.92,42824.12,105,4.0,0.8533199913337177,1.0
4324,14818.62,12540.34,108,6.0,0.9442504547947981,0.0
4325,12897.16,11761.37,106,6.0,0.9373555844737522,0.0
4326,21002.83,19744.9,114,6.0,0.9980355499652883,0.0
4327,32770.56,24722.55,101,6.0,0.9830398594475758,0.0
4328,45384.8,42956.91,108,6.0,0.9116264766221365,1.0
4329,14127.05,10838.64,111,6.0,0.9057378761368803,1.0
4330,37546.41,34275.27,114,4.0,0.8945278051419977,1.0
4331,44536.3,35899.24,118,6.0,0.8728610380056822,1.0
4332,32621.13,25328.22,118,4.0,0.8707125484903013,1.0
4333,44304.38,37125.79,109,6.0,0.8698425562014408,1.0
4334,39567.68,34771.73,97,4.0,0.8671172135780167,1.0
4335,42739.47,35310.94,121,6.0,0.8860768063608305,1.0
4336,18329.3,13947.01,107,6.0,0.8960002945469674,1.0
4337,23390.7,20347.39,114,6.0,0.9942368456558374,0.0
4338,42916.9,39933.35,100,6.0,0.9367709876502829,0.0
4339,27937.83,23094.62,112,6.0,0.9981393661769922,0.0
4340,38078.6,30206.48,110,6.0,0.905870042173851,1.0
4341,46463.43,38960.31,108,6.0,0.9186439948884162,0.0
4342,39890.4,30303.64,102,6.0,0.8986867988747919,1.0
4343,54241.48,49582.01,103,5.0,0.8774331476344829,1.0
4344,46018.26,42119.05,110,5.0,0.8714747061666368,1.0
4345,31771.13,27564.64,106,6.0,0.9917618796711748,0.0
4346,40236.5,33018.9,114,5.0,0.9980216022698134,0.0
4347,40293.72,36665.54,114,6.0,0.8567364244763097,1.0
4348,30448.89,26214.59,110,6.0,0.872551881209765,1.0
4349,11975.5,10959.82,109,5.0,0.9135286138451534,1.0
4350,32949.84,28873.67,108,5.0,0.8779500214516611,1.0
4351,28073.27,25459.11,105,6.0,0.9045820590440324,1.0
4352,38064.41,33105.09,111,5.0,0.869364452478945,1.0
4353,38872.98,32374.52,93,5.0,0.9184767635082686,0.0
4354,30617.46,28829.07,102,4.0,0.8907541924253889,1.0
4355,42431.4,36415.59,114,6.0,0.9027857583637992,1.0
4356,44372.19,38648.97,113,5.0,0.8641468977194121,1.0
4357,40675.89,32300.62,111,6.0,0.9142192076065212,1.0
4358,38357.2,33567.55,99,6.0,0.9974886416442355,0.0
4359,20314.66,17558.4,111,6.0,0.8993249570321785,1.0
4360,17340.86,13646.69,105,5.0,0.9814643912263652,0.0
4361,18450.65,14057.87,113,6.0,0.9764798712435527,0.0
4362,10956.16,9541.41,120,6.0,0.9928087627445816,0.0
4363,40749.62,36786.25,101,5.0,0.9685164268400641,0.0
4364,49992.95,42727.99,107,5.0,0.9489395240588222,0.0
4365,32146.53,25567.89,109,4.0,0.9784876666341187,0.0
4366,56350.42,49774.57,96,5.0,0.8613467020986024,1.0
4367,15529.43,11895.87,100,6.0,0.9194245985798212,0.0
4368,40158.24,33667.33,109,6.0,0.9983884357922588,0.0
4369,17963.18,14059.3,110,6.0,0.9654400226942098,0.0
4370,41889.65,32962.62,109,5.0,0.9943113067055834,0.0
4371,21612.28,17083.62,108,6.0,0.9669451534200219,0.0
4372,16120.51,13337.17,92,6.0,0.9812322951163216,0.0
4373,32865.03,24984.98,112,6.0,0.9559794448454786,0.0
4374,14364.46,11916.16,102,6.0,0.964075300662586,0.0
4375,46678.83,39786.3,104,6.0,0.9284767014759251,0.0
4376,44049.13,37294.59,111,6.0,0.9886356551221199,0.0
4377,25963.48,21460.29,104,4.0,0.9737558365935043,0.0
4378,53027.28,48670.0,104,6.0,0.9765827448498449,0.0
4379,41386.54,32242.82,103,6.0,0.9509513651444579,0.0
4380,35491.03,30207.81,100,6.0,0.8956869920630873,1.0
4381,15718.56,11983.96,100,3.0,0.8553444693085209,1.0
4382,39647.84,30300.11,109,6.0,0.9903482694114316,0.0
4383,13891.79,12013.24,118,6.0,0.9379180523208245,0.0
4384,41843.15,36119.16,111,5.0,0.894721445672221,1.0
4385,15927.17,14742.3,103,6.0,0.8723702661771306,1.0
4386,34510.92,29733.74,117,4.0,0.9744284748251132,0.0
4387,35873.51,33791.35,95,6.0,0.9754780291671368,0.0
4388,31947.56,24271.81,116,6.0,0.9721761952195798,0.0
4389,41515.14,31950.12,115,6.0,0.946762403795018,0.0
4390,21398.52,16237.48,119,6.0,0.9049023081387814,1.0
4391,42123.34,33153.4,110,6.0,0.8956105427170385,1.0
4392,45587.5,39125.66,108,5.0,0.8512832155177255,1.0
4393,41964.21,36891.34,104,6.0,0.9750411338032361,0.0
4394,37298.37,28313.83,107,5.0,0.8631149046240464,1.0
4395,44776.42,42053.75,116,6.0,0.9446132497061152,0.0
4396,31944.76,29339.12,107,6.0,0.9256112420260132,0.0
4397,30319.85,24538.53,113,6.0,0.9290034038389526,0.0
4398,17339.04,13271.95,110,6.0,0.989006926796166,0.0
4399,46427.29,36397.95,110,6.0,0.8547422516906863,1.0
4400,10023.01,7771.73,111,6.0,0.9660088336943158,0.0
4401,13467.29,10432.53,112,6.0,0.8578078597550961,1.0
4402,46583.86,39769.22,111,6.0,0.8557230408903066,1.0
4403,30165.55,24107.39,99,6.0,0.9144726547212073,1.0
4404,9183.71,7545.59,110,5.0,0.859461276151445,1.0
4405,19276.78,18272.48,113,6.0,0.9683715926939368,0.0
4406,45076.76,39976.9,102,6.0,0.9294344640472506,0.0
4407,40032.93,37622.79,105,6.0,0.8543558173989662,1.0
4408,15002.48,11679.6,99,6.0,0.856075102972288,1.0
4409,43593.06,36026.52,107,4.0,0.9419002794609219,0.0
4410,12031.17,10358.19,109,4.0,0.9709167726487608,0.0
4411,16501.29,12629.29,98,6.0,0.9156699296912161,1.0
4412,39936.08,29985.51,116,6.0,0.9331871007303436,0.0
4413,28648.59,25327.84,112,4.0,0.9699744181074852,0.0
4414,25117.73,22062.51,106,5.0,0.9415759261062728,0.0
4415,40787.13,33941.33,109,6.0,0.8837140356488229,1.0
4416,43592.47,36963.31,121,6.0,0.9419578038804218,0.0
4417,18080.5,15062.65,100,6.0,0.944241918859782,0.0
4418,10063.17,7595.69,104,6.0,0.960116047132169,0.0
4419,34284.4,28012.9,110,6.0,0.9431311281335202,0.0
4420,26440.46,20766.77,117,5.0,0.9953863195687057,0.0
4421,47511.48,36568.87,118,6.0,0.8795932463075603,1.0
4422,33487.02,31522.81,117,5.0,0.9926636019350614,0.0
4423,49287.45,42873.77,126,4.0,0.9307509235525024,0.0
4424,44851.91,40175.25,114,5.0,0.9507934210742368,0.0
4425,30544.7,24835.07,101,6.0,0.8649192396178285,1.0
4426,33442.47,27711.41,122,4.0,0.9070863912067161,1.0
4427,21760.04,17351.13,107,5.0,0.9654068719694759,0.0
4428,35552.78,27354.06,105,3.0,0.9560366522648486,0.0
4429,39944.6,31388.72,107,5.0,0.8560209082248115,1.0
4430,37095.0,33738.01,112,3.0,0.9319891395245867,0.0
4431,29308.05,25952.55,114,6.0,0.8632417289452614,1.0
4432,18044.13,15506.87,105,6.0,0.9993784643767243,0.0
4433,41935.14,35435.95,94,6.0,0.9845944882799942,0.0
4434,32804.34,30655.22,104,5.0,0.8531620990642805,1.0
4435,16093.72,12304.41,101,4.0,0.9787974368353947,0.0
4436,43629.91,35170.95,116,6.0,0.9879144400837612,0.0
4437,48235.09,39552.17,102,5.0,0.9030322333845182,1.0
4438,36247.11,32857.47,114,6.0,0.9579252482571649,0.0
4439,37481.56,35551.36,100,6.0,0.9163155619311668,1.0
4440,22249.76,17758.29,101,6.0,0.9482848726864516,0.0
4441,25517.54,23600.19,113,6.0,0.9010476106447287,1.0
4442,21465.41,19664.99,107,5.0,0.8983838854949903,1.0
4443,43549.9,34619.18,105,6.0,0.9136650833286368,1.0
4444,20182.89,16749.1,99,6.0,0.8718351637978752,1.0
4445,28507.11,23716.05,103,6.0,0.9746708446653074,0.0
4446,16302.88,15416.73,107,6.0,0.9023046843042455,1.0
4447,16455.09,12936.64,104,4.0,0.9100224330858767,1.0
4448,22499.86,20471.09,113,6.0,0.9841081919053217,0.0
4449,42931.38,35068.0,112,6.0,0.9244935721094757,0.0
4450,50869.41,45587.85,103,5.0,0.9316380864026295,0.0
4451,37238.23,31056.77,100,6.0,0.9934747187165648,0.0
4452,36016.74,31178.68,106,4.0,0.9830089574717484,0.0
4453,48504.89,44455.82,103,5.0,0.8754200063332659,1.0
4454,20878.87,19017.17,100,6.0,0.9209822544877158,0.0
4455,47468.24,43826.7,114,5.0,0.9956944341142818,0.0
4456,41217.92,31404.9,112,4.0,0.9058549447342904,1.0
4457,27331.37,24281.46,105,6.0,0.90573596627743,1.0
4458,32296.51,25126.61,109,6.0,0.8792545347683731,1.0
4459,23832.66,19856.51,115,5.0,0.8671484671178687,1.0
4460,44599.68,38343.13,100,6.0,0.9610457186133973,0.0
4461,46510.12,38628.88,101,6.0,0.9655045703052274,0.0
4462,53260.62,45480.43,114,4.0,0.99535194452545,0.0
4463,45582.08,43271.31,106,3.0,0.9660127316358045,0.0
4464,21391.8,16622.36,107,5.0,0.8865028741050398,1.0
4465,32884.85,29106.09,105,5.0,0.8560174867432773,1.0
4466,32791.27,27190.53,103,6.0,0.997815607655449,0.0
4467,46261.66,35926.9,107,6.0,0.9010676043315409,1.0
4468,41451.66,32404.73,102,5.0,0.8967957313648631,1.0
4469,23107.23,21717.44,102,4.0,0.9858932814624074,0.0
4470,41343.78,38281.04,102,6.0,0.937764984781748,0.0
4471,42135.54,39245.39,108,4.0,0.8822306760773702,1.0
4472,48812.49,46289.2,108,6.0,0.9833644364074359,0.0
4473,48579.57,38458.65,107,6.0,0.9990041282582115,0.0
4474,43167.07,35443.96,110,6.0,0.8630017841726246,1.0
4475,44701.34,39509.0,113,3.0,0.9793377442453731,0.0
4476,42219.82,35750.08,118,6.0,0.9085773546526591,1.0
4477,17354.83,14468.34,114,5.0,0.9286108669760056,0.0
4478,45008.47,36977.26,108,6.0,0.9872223963647471,0.0
4479,14524.71,12618.43,105,6.0,0.9960068793662675,0.0
4480,22635.16,19582.1,101,6.0,0.8893245865613199,1.0
4481,33261.99,26020.57,105,6.0,0.881927615643987,1.0
4482,41877.77,35359.41,100,6.0,0.8620774837887267,1.0
4483,10637.0,9155.2,114,6.0,0.9342696778993207,0.0
4484,44170.87,38166.17,114,6.0,0.8520406593176002,1.0
4485,39050.8,30929.07,118,6.0,0.9117847446414905,1.0
4486,23870.87,21446.89,117,6.0,0.8610076024978013,1.0
4487,42061.93,31758.43,98,3.0,0.9107838674394001,1.0
4488,36115.27,29649.42,110,6.0,0.8559898283898414,1.0
4489,16610.82,15050.11,112,6.0,0.9752825890913153,0.0
4490,38211.43,32968.0,109,6.0,0.8814608490907848,1.0
4491,42964.68,34467.66,106,6.0,0.8992463065536868,1.0
4492,13249.02,11778.26,106,6.0,0.9805071994909588,0.0
4493,36949.44,31905.04,110,4.0,0.9619399091998307,0.0
4494,36774.01,33436.73,107,5.0,0.8828557542463088,1.0
4495,45044.04,40404.73,101,6.0,0.8607849127986243,1.0
4496,25002.3,21802.55,102,4.0,0.9573510665283009,0.0
4497,35022.77,29686.54,109,5.0,0.9086053826032163,1.0
4498,46986.87,36491.71,111,6.0,0.9649119998677331,0.0
4499,6557.57,5260.92,112,6.0,0.9167942158562815,0.0
4500,27753.79,23141.66,103,6.0,0.9019003619458414,1.0
4501,29524.36,25682.06,96,5.0,0.9176808112318595,0.0
4502,32203.99,27461.68,101,6.0,0.9622838478506015,0.0
4503,30257.1,24436.75,104,6.0,0.9853330429810561,0.0
4504,42372.14,31833.88,116,6.0,0.8574650794882863,1.0
4505,15917.53,13517.93,108,6.0,0.9286167311840432,0.0
4506,41525.71,33516.45,109,6.0,0.8549253143625816,1.0
4507,44509.76,39921.77,115,6.0,0.9202614317536538,0.0
4508,40948.29,30907.33,108,6.0,0.9827924243645351,0.0
4509,45015.28,39026.7,100,4.0,0.9042385399630465,1.0
4510,39551.41,37110.88,119,6.0,0.9898675631620965,0.0
4511,33440.81,26247.09,110,5.0,0.9445912707475914,0.0
4512,21748.25,18362.7,97,6.0,0.990123301568951,0.0
4513,10414.28,8001.13,110,6.0,0.963574993811878,0.0
4514,33943.58,29705.26,113,5.0,0.8655152749973143,1.0
4515,36343.74,31259.48,98,6.0,0.8846727051344015,1.0
4516,34380.01,28586.05,103,6.0,0.9091255681875259,1.0
4517,37532.41,32063.02,110,6.0,0.8755160323018114,1.0
4518,42111.34,39134.7,96,6.0,0.9242367407164991,0.0
4519,41469.86,32730.46,111,6.0,0.9207052233552235,0.0
4520,29590.94,22326.74,106,4.0,0.9934388797041072,0.0
4521,36903.54,34037.35,103,6.0,0.9150591824343967,1.0
4522,22316.44,19313.17,105,4.0,0.9678440206431996,0.0
4523,42589.26,39528.44,112,3.0,0.991286581727722,0.0
4524,52700.74,45817.44,110,5.0,0.9815483246460979,0.0
4525,48331.64,44080.01,115,4.0,0.8813001436767387,1.0
4526,46169.3,38594.51,106,5.0,0.9244044841380317,0.0
4527,9018.72,8116.59,113,6.0,0.9021609673443889,1.0
4528,45131.47,42089.98,95,6.0,0.9099788042705823,1.0
4529,37001.37,31984.89,101,6.0,0.9041210239368627,1.0
4530,15461.96,12155.53,111,6.0,0.9739538815262506,0.0
4531,9981.33,8022.59,110,6.0,0.9178208582683671,0.0
4532,47169.43,37251.06,116,6.0,0.9285541498367033,0.0
4533,17099.81,13669.1,111,6.0,0.9973671035570613,0.0
4534,34721.99,28169.36,110,4.0,0.8589968908287274,1.0
4535,45300.42,39004.88,101,6.0,0.9231936459686123,0.0
4536,15796.6,13705.11,111,6.0,0.9661092560419174,0.0
4537,40042.5,33447.5,117,6.0,0.8726742937282339,1.0
4538,35466.53,30965.27,106,5.0,0.941729739192216,0.0
4539,12423.33,9520.19,110,6.0,0.88591971693017,1.0
4540,15844.9,12161.88,109,4.0,0.9801106169836851,0.0
4541,33994.7,26664.29,96,4.0,0.8990649498100118,1.0
4542,52353.84,44690.05,100,6.0,0.8993594225351365,1.0
4543,29248.6,23188.26,104,4.0,0.939729081777684,0.0
4544,36533.44,29469.95,109,6.0,0.8775344362179863,1.0
4545,15110.08,12542.31,100,6.0,0.8927332958354591,1.0
4546,43601.4,39780.75,107,5.0,0.9124947775179117,1.0
4547,19098.15,14376.56,96,5.0,0.9030456794710165,1.0
4548,37090.01,32634.6,104,6.0,0.9287315827008373,0.0
4549,42727.33,37761.36,114,6.0,0.9399460216103449,0.0
4550,21414.36,19481.31,112,6.0,0.9350001180625247,0.0
4551,50709.8,47492.3,106,6.0,0.9481252467987898,0.0
4552,45598.75,34382.72,113,6.0,0.896162427491173,1.0
4553,45400.49,35446.74,99,6.0,0.8689639340732542,1.0
4554,29140.4,27019.98,97,6.0,0.9641211312146616,0.0
4555,40000.92,33668.92,112,5.0,0.9776170573946024,0.0
4556,37548.39,32401.19,106,6.0,0.8885509348333648,1.0
4557,33553.05,29614.1,115,4.0,0.9110637934237029,1.0
4558,43093.53,38172.82,123,5.0,0.9247853825445332,0.0
4559,14298.08,13387.98,115,4.0,0.9299990264129404,0.0
4560,43923.04,41700.09,112,5.0,0.9489235256631477,0.0
4561,28409.33,25398.84,103,4.0,0.8562404850032982,1.0
4562,49269.33,39782.24,104,6.0,0.9582215624101026,0.0
4563,34821.44,32242.93,105,6.0,0.8592956510469115,1.0
4564,15649.76,11891.38,121,5.0,0.9202432851509301,0.0
4565,44828.42,35693.11,107,6.0,0.9741506703353792,0.0
4566,16070.12,14936.81,115,6.0,0.9176822969917594,0.0
4567,21599.74,17306.54,110,5.0,0.8723634623152371,1.0
4568,27262.37,21649.87,111,6.0,0.9977550767508939,0.0
4569,48587.75,37783.05,112,6.0,0.9833928193111395,0.0
4570,40721.58,37538.07,110,4.0,0.9656970449837521,0.0
4571,36192.22,30763.81,115,6.0,0.9117267404348816,1.0
4572,38434.97,34014.12,103,4.0,0.8775768590333947,1.0
4573,45319.5,36156.5,105,6.0,0.9912116772127751,0.0
4574,32535.77,29334.51,109,6.0,0.9298526689775708,0.0
4575,35203.23,31753.35,111,6.0,0.9778533190581228,0.0
4576,36270.4,29470.41,111,6.0,0.9013142508639138,1.0
4577,13556.62,11280.96,113,6.0,0.9002932475619205,1.0
4578,53889.84,42677.41,101,4.0,0.9978310721011059,0.0
4579,37015.87,34991.55,106,6.0,0.9282749572742275,0.0
4580,45245.13,39775.92,113,6.0,0.8711043135791119,1.0
4581,24156.92,22632.83,115,4.0,0.882951201699206,1.0
4582,12482.63,10119.38,103,5.0,0.9222916419089081,0.0
4583,37917.81,34367.88,112,6.0,0.8563706365732617,1.0
4584,44693.46,40365.87,115,6.0,0.919380097806745,0.0
4585,37789.52,33569.61,108,5.0,0.9128411263120191,1.0
4586,26652.82,25137.02,110,4.0,0.9669004397979231,0.0
4587,45788.29,37945.27,113,6.0,0.9032412946733862,1.0
4588,45965.04,35675.47,123,5.0,0.9973823142309399,0.0
4589,36619.69,32384.32,105,6.0,0.8771154878951355,1.0
4590,33134.65,29684.07,116,6.0,0.9386480027452202,0.0
4591,13168.12,11390.58,108,6.0,0.8634548945512381,1.0
4592,41633.73,32947.42,104,6.0,0.9600795975990973,0.0
4593,43207.41,36764.8,109,6.0,0.9992130532092958,0.0
4594,18523.22,15048.97,108,6.0,0.9728707956627448,0.0
4595,38092.99,31826.44,98,6.0,0.9333555311080451,0.0
4596,40402.67,35515.72,98,6.0,0.9227112036099538,0.0
4597,38549.03,34657.24,120,4.0,0.975254494190027,0.0
4598,49140.07,39137.36,112,6.0,0.9903961127066087,0.0
4599,43301.66,35986.49,96,3.0,0.998380978869714,0.0
4600,48140.39,38696.8,105,3.0,0.9094808841346727,1.0
4601,35561.76,28084.06,125,6.0,0.9986376212191769,0.0
4602,45082.19,40875.0,104,6.0,0.8733889378260747,1.0
4603,52239.96,48679.84,115,5.0,0.8880324663897864,1.0
4604,47409.81,39067.88,110,4.0,0.8633524187100844,1.0
4605,9988.97,8992.63,113,6.0,0.8907607774726722,1.0
4606,16931.3,15735.93,106,5.0,0.9651906327427017,0.0
4607,37943.8,34878.88,117,4.0,0.9779386537267675,0.0
4608,42968.29,33797.26,109,5.0,0.9668338967653858,0.0
4609,44419.44,41810.17,113,6.0,0.9446598667251545,0.0
4610,11650.6,9615.65,120,6.0,0.9270949768783968,0.0
4611,40582.17,33190.05,102,6.0,0.9563056433820469,0.0
4612,28007.43,21355.28,119,6.0,0.9086250323900833,1.0
4613,48086.19,40740.29,105,6.0,0.9761962527249552,0.0
4614,36969.95,28533.51,105,6.0,0.9515785140965178,0.0
4615,39753.11,31790.88,109,4.0,0.9546707047741613,0.0
4616,38142.39,31024.58,109,6.0,0.9303903989693607,0.0
4617,29532.34,26926.56,107,5.0,0.9827843476316759,0.0
4618,8567.19,7925.48,103,6.0,0.8878022100518579,1.0
4619,38081.55,30864.84,116,5.0,0.9071721480041576,1.0
4620,39167.46,36102.2,106,4.0,0.9666463854516534,0.0
4621,36376.52,33519.01,103,5.0,0.9239123344194007,0.0
4622,49911.85,45066.92,114,6.0,0.9833821020136286,0.0
4623,29987.14,23370.15,124,4.0,0.9019598979644279,1.0
4624,45456.98,40368.74,118,3.0,0.9053995253229467,1.0
4625,42325.79,39744.12,98,6.0,0.9833103684079938,0.0
4626,48502.84,42998.16,109,6.0,0.9196555480273061,0.0
4627,14793.12,12075.97,105,4.0,0.9274186876303729,0.0
4628,31000.43,26353.96,106,5.0,0.8999145573003519,1.0
4629,25413.86,22342.47,104,6.0,0.8915004913268623,1.0
4630,42568.83,36273.5,109,5.0,0.9483923066257588,0.0
4631,30251.58,23414.44,112,6.0,0.8679760992311806,1.0
4632,11774.12,9565.44,110,6.0,0.9818908961774364,0.0
4633,40839.11,37183.16,107,4.0,0.9668804705147662,0.0
4634,45274.32,41755.76,117,6.0,0.8786122395558704,1.0
4635,36874.44,28668.4,108,6.0,0.9541029918736847,0.0
4636,14920.82,14032.7,109,4.0,0.9403949381928453,0.0
4637,43507.01,35491.48,117,5.0,0.8776802576104966,1.0
4638,26910.7,23747.69,104,6.0,0.8909805259075348,1.0
4639,19811.25,17837.36,112,5.0,0.9113479755600752,1.0
4640,14795.28,13499.05,114,6.0,0.9548864102868211,0.0
4641,45638.02,42860.95,103,6.0,0.9458085113225508,0.0
4642,40876.62,33215.68,113,5.0,0.9298352271515047,0.0
4643,38231.66,35238.17,107,5.0,0.9652615814671052,0.0
4644,50275.71,39030.91,103,6.0,0.9636906609409249,0.0
4645,43818.17,39042.35,100,6.0,0.9426788731093384,0.0
4646,48958.8,43984.37,100,6.0,0.9680485125077238,0.0
4647,25166.72,22286.26,102,5.0,0.9001395062168813,1.0
4648,39596.35,31695.41,114,6.0,0.9821874292483909,0.0
4649,30972.37,28637.32,115,6.0,0.9422365128702911,0.0
4650,19888.34,15587.91,100,6.0,0.9733545270718645,0.0
4651,36541.27,27797.93,101,5.0,0.9319418657185425,0.0
4652,43597.6,38954.15,114,6.0,0.882765736748302,1.0
4653,39102.55,33045.38,109,6.0,0.9313615193017463,0.0
4654,43382.88,39904.42,117,5.0,0.9056667495664882,1.0
4655,43946.68,36329.82,104,6.0,0.9546248554055642,0.0
4656,57340.31,44935.06,114,3.0,0.9213690687602103,0.0
4657,37712.68,34593.4,107,6.0,0.9754169207391532,0.0
4658,34266.53,29461.74,106,6.0,0.9517108768482875,0.0
4659,16558.55,13045.48,91,6.0,0.9526816649546985,0.0
4660,34870.61,31177.01,92,6.0,0.8825733000236597,1.0
4661,20776.34,17706.07,92,5.0,0.9976374649736935,0.0
4662,39426.55,34335.1,118,5.0,0.9762512813907234,0.0
4663,36363.14,30624.29,102,3.0,0.9683507326841042,0.0
4664,36847.3,33742.61,99,6.0,0.8995322837740041,1.0
4665,44500.67,40758.72,112,6.0,0.9303447479270848,0.0
4666,14287.67,12742.86,113,6.0,0.8705654782111493,1.0
4667,36112.78,27845.85,108,6.0,0.9307713964994059,0.0
4668,50669.94,46503.39,94,5.0,0.8718833869724931,1.0
4669,30208.98,26710.86,114,4.0,0.9329556765984401,0.0
4670,18031.93,16037.68,115,6.0,0.9473082820232358,0.0
4671,44321.12,36458.4,111,5.0,0.9085293950874853,1.0
4672,23394.92,21660.33,112,6.0,0.924781731749694,0.0
4673,42896.46,38395.52,106,4.0,0.9813480081511878,0.0
